,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
P-1860,0.10526315789473684,0.0,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.05263157894736842
P-1861,0.05263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.15789473684210525,0.0,0.05263157894736842
P-1865,0.10526315789473684,0.0,0.0,0.15789473684210525,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.21052631578947367,0.10526315789473684,0.0
P-1867,0.05,0.0,0.1,0.1,0.0,0.05,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.0,0.0,0.1,0.15,0.05,0.0,0.0
P-1868,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.05,0.1,0.15,0.0,0.15,0.0,0.0,0.0,0.05,0.1,0.1,0.1,0.0
P-1869,0.0,0.0,0.1,0.1,0.1,0.05,0.0,0.0,0.05,0.1,0.0,0.0,0.05,0.0,0.0,0.05,0.15,0.0,0.05,0.2
P-1870,0.1,0.0,0.1,0.2,0.05,0.05,0.0,0.15,0.1,0.0,0.0,0.05,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.05
P-1871,0.15,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.15,0.3,0.0,0.0
P-1872,0.2,0.0,0.15,0.05,0.05,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.05,0.1,0.0,0.05
P-1873,0.05,0.0,0.05,0.1,0.15,0.1,0.05,0.05,0.1,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.15,0.0,0.0
P-1874,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.15,0.25,0.05,0.0
P-1875,0.25,0.0,0.05,0.1,0.05,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.05,0.05,0.15,0.1,0.0,0.0,0.0
P-1877,0.0,0.05,0.1,0.05,0.1,0.05,0.05,0.05,0.0,0.15,0.0,0.1,0.05,0.0,0.0,0.1,0.0,0.1,0.0,0.05
P-1880,0.1,0.0,0.05,0.05,0.0,0.1,0.05,0.05,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.1,0.0,0.0
P-1881,0.0,0.0,0.0,0.2,0.05,0.15,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.05,0.1,0.15,0.0,0.1,0.05,0.0
P-1883,0.25,0.0,0.0,0.05,0.05,0.1,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.1,0.05,0.05,0.05,0.0
P-1884,0.047619047619047616,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.14285714285714285,0.0,0.047619047619047616,0.19047619047619047
P-1886,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.0,0.047619047619047616,0.14285714285714285,0.0,0.0,0.0,0.09523809523809523
P-1887,0.2857142857142857,0.0,0.0,0.0,0.0,0.23809523809523808,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0
P-1892,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.09523809523809523,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0,0.14285714285714285,0.0,0.047619047619047616
P-1893,0.09523809523809523,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.14285714285714285,0.19047619047619047,0.09523809523809523,0.0,0.047619047619047616
P-1894,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.19047619047619047,0.0,0.0
P-1895,0.0,0.0,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.0
P-1897,0.0,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616
P-1898,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,0.0,0.045454545454545456,0.09090909090909091,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.0,0.0
P-1900,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
P-1901,0.09090909090909091,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
P-1902,0.09090909090909091,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
P-1905,0.09090909090909091,0.0,0.09090909090909091,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
P-1906,0.09090909090909091,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
P-1907,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.045454545454545456,0.13636363636363635,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.22727272727272727,0.09090909090909091,0.0,0.045454545454545456
P-1908,0.09090909090909091,0.0,0.09090909090909091,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
P-1909,0.09090909090909091,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
P-1910,0.09090909090909091,0.0,0.09090909090909091,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
P-1911,0.0,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.13636363636363635,0.0,0.09090909090909091,0.0,0.045454545454545456
P-1914,0.043478260869565216,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.0,0.08695652173913043,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.13043478260869565,0.0,0.043478260869565216
P-1915,0.08695652173913043,0.0,0.043478260869565216,0.13043478260869565,0.0,0.17391304347826086,0.0,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.043478260869565216
P-1916,0.0,0.0,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.0,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.0,0.0,0.08695652173913043,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216
P-1918,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.0,0.0,0.13043478260869565,0.0,0.08695652173913043,0.0,0.0,0.2608695652173913,0.13043478260869565,0.0,0.0
P-1920,0.125,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0
P-1922,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.20833333333333334,0.0,0.0
P-1923,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.125,0.0,0.0,0.20833333333333334,0.0,0.125,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.0,0.0
P-1924,0.125,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.0,0.0,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.0,0.0
P-1926,0.08,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.2,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.16,0.0,0.0
P-1927,0.08,0.0,0.08,0.08,0.08,0.12,0.12,0.0,0.08,0.04,0.0,0.04,0.0,0.04,0.0,0.08,0.0,0.12,0.0,0.04
P-1928,0.16,0.0,0.0,0.04,0.04,0.0,0.0,0.12,0.08,0.0,0.08,0.2,0.0,0.0,0.08,0.16,0.04,0.0,0.0,0.0
P-1929,0.08,0.0,0.0,0.04,0.04,0.0,0.0,0.12,0.08,0.0,0.08,0.2,0.0,0.0,0.08,0.16,0.04,0.0,0.0,0.08
P-1931,0.04,0.0,0.0,0.2,0.04,0.04,0.04,0.0,0.16,0.16,0.0,0.0,0.08,0.04,0.0,0.04,0.04,0.04,0.0,0.08
P-1937,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0
P-1938,0.037037037037037035,0.0,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.07407407407407407,0.1111111111111111,0.0,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.0
P-1940,0.07142857142857142,0.0,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.10714285714285714,0.0,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.10714285714285714,0.0,0.03571428571428571
P-1941,0.10714285714285714,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.0,0.03571428571428571,0.0,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.0,0.07142857142857142,0.10714285714285714,0.0,0.07142857142857142
P-1949,0.06896551724137931,0.0,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.1724137931034483,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.20689655172413793,0.0,0.0
P-1950,0.034482758620689655,0.0,0.0,0.06896551724137931,0.034482758620689655,0.13793103448275862,0.0,0.2413793103448276,0.0,0.13793103448275862,0.034482758620689655,0.0,0.034482758620689655,0.0,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.0,0.034482758620689655
P-1956,0.034482758620689655,0.0,0.10344827586206896,0.0,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.0,0.10344827586206896,0.06896551724137931,0.13793103448275862,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.06896551724137931
P-1957,0.1,0.0,0.1,0.03333333333333333,0.1,0.1,0.1,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.1,0.0,0.03333333333333333
P-1959,0.0967741935483871,0.0,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.12903225806451613,0.0,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0,0.0,0.12903225806451613,0.06451612903225806,0.0
P-1960,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.0,0.0,0.12903225806451613,0.0,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.0,0.0
P-1961,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,0.12903225806451613,0.0,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.0,0.0
P-1962,0.06451612903225806,0.0,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.16129032258064516,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.1935483870967742,0.0,0.03225806451612903
P-1963,0.0625,0.03125,0.0625,0.09375,0.09375,0.0625,0.0625,0.0,0.0,0.125,0.0,0.09375,0.03125,0.03125,0.03125,0.09375,0.03125,0.09375,0.0,0.0
P-1964,0.0625,0.03125,0.0625,0.09375,0.0625,0.0625,0.0625,0.0,0.03125,0.125,0.0,0.09375,0.03125,0.03125,0.03125,0.09375,0.03125,0.09375,0.0,0.0
P-1965,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.0,0.030303030303030304,0.12121212121212122,0.0,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.0,0.0
P-1966,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.0,0.030303030303030304,0.0,0.06060606060606061,0.12121212121212122,0.030303030303030304,0.09090909090909091,0.15151515151515152,0.0,0.06060606060606061
P-1967,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.0,0.030303030303030304,0.0,0.09090909090909091,0.12121212121212122,0.030303030303030304,0.09090909090909091,0.15151515151515152,0.0,0.06060606060606061
P-1970,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.0,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.14705882352941177,0.0,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.08823529411764706,0.029411764705882353,0.08823529411764706,0.0,0.029411764705882353
P-1971,0.02857142857142857,0.05714285714285714,0.0,0.0,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.2,0.02857142857142857,0.0,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.34285714285714286,0.0,0.0
P-1972,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,0.11428571428571428,0.0,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.08571428571428572,0.0,0.0
P-1973,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,0.11428571428571428,0.0,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.02857142857142857,0.08571428571428572,0.0,0.0
P-1974,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,0.11428571428571428,0.0,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.11428571428571428,0.02857142857142857,0.08571428571428572,0.0,0.0
P-1978,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.10810810810810811,0.08108108108108109,0.05405405405405406,0.05405405405405406,0.0,0.02702702702702703,0.10810810810810811,0.0,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.10810810810810811,0.02702702702702703,0.08108108108108109,0.0,0.0
P-1980,0.1,0.0,0.075,0.05,0.075,0.15,0.075,0.05,0.05,0.05,0.025,0.025,0.0,0.025,0.025,0.05,0.0,0.15,0.0,0.025
P-1981,0.075,0.0,0.075,0.075,0.075,0.15,0.075,0.05,0.05,0.075,0.025,0.025,0.0,0.0,0.025,0.05,0.0,0.15,0.0,0.025
P-1982,0.1,0.0,0.075,0.05,0.075,0.15,0.075,0.05,0.05,0.05,0.025,0.025,0.0,0.025,0.025,0.05,0.0,0.15,0.0,0.025
P-1983,0.075,0.0,0.1,0.05,0.075,0.15,0.075,0.05,0.05,0.05,0.025,0.025,0.0,0.025,0.025,0.05,0.0,0.15,0.0,0.025
P-1984,0.075,0.0,0.075,0.075,0.075,0.15,0.075,0.05,0.05,0.05,0.05,0.025,0.0,0.025,0.025,0.05,0.0,0.125,0.0,0.025
P-1985,0.075,0.0,0.075,0.075,0.075,0.15,0.075,0.05,0.05,0.075,0.0,0.025,0.0,0.025,0.025,0.05,0.0,0.15,0.0,0.025
P-1986,0.075,0.0,0.075,0.075,0.075,0.15,0.075,0.05,0.05,0.05,0.025,0.025,0.025,0.025,0.025,0.05,0.0,0.125,0.0,0.025
P-1987,0.075,0.0,0.075,0.075,0.075,0.15,0.075,0.05,0.05,0.05,0.025,0.025,0.0,0.025,0.025,0.05,0.0,0.15,0.0,0.025
P-1988,0.075,0.0,0.075,0.075,0.075,0.125,0.075,0.05,0.05,0.05,0.025,0.025,0.025,0.025,0.025,0.05,0.0,0.15,0.0,0.025
P-1989,0.075,0.0,0.075,0.075,0.075,0.125,0.075,0.05,0.05,0.05,0.025,0.025,0.025,0.025,0.025,0.05,0.0,0.15,0.0,0.025
P-1990,0.1,0.0,0.075,0.075,0.075,0.125,0.075,0.05,0.05,0.05,0.025,0.025,0.0,0.025,0.025,0.05,0.0,0.15,0.0,0.025
P-1991,0.075,0.0,0.075,0.075,0.075,0.15,0.075,0.05,0.05,0.05,0.025,0.0,0.0,0.025,0.025,0.075,0.0,0.15,0.0,0.025
P-1992,0.075,0.0,0.05,0.075,0.075,0.15,0.075,0.05,0.05,0.05,0.025,0.025,0.0,0.025,0.025,0.05,0.0,0.15,0.0,0.05
P-1993,0.075,0.0,0.075,0.05,0.075,0.15,0.075,0.05,0.05,0.05,0.025,0.025,0.025,0.025,0.025,0.05,0.0,0.15,0.0,0.025
P-1994,0.075,0.0,0.075,0.05,0.075,0.15,0.075,0.05,0.05,0.05,0.025,0.025,0.0,0.05,0.025,0.05,0.0,0.15,0.0,0.025
P-1995,0.05,0.0,0.075,0.075,0.075,0.15,0.075,0.05,0.05,0.075,0.025,0.025,0.0,0.025,0.025,0.05,0.0,0.15,0.0,0.025
P-1996,0.05,0.0,0.075,0.075,0.05,0.15,0.075,0.05,0.05,0.05,0.025,0.025,0.0,0.025,0.025,0.05,0.0,0.2,0.0,0.025
P-1997,0.075,0.0,0.075,0.075,0.075,0.15,0.075,0.05,0.05,0.025,0.025,0.025,0.025,0.025,0.025,0.05,0.0,0.15,0.0,0.025
P-1998,0.1,0.0,0.075,0.075,0.075,0.15,0.075,0.05,0.025,0.05,0.025,0.025,0.0,0.025,0.025,0.05,0.025,0.125,0.0,0.025
P-1999,0.05,0.0,0.075,0.075,0.075,0.15,0.075,0.05,0.025,0.05,0.025,0.025,0.0,0.025,0.025,0.05,0.025,0.175,0.0,0.025
P-2000,0.075,0.0,0.075,0.075,0.075,0.15,0.075,0.05,0.05,0.05,0.025,0.025,0.0,0.0,0.05,0.05,0.0,0.15,0.0,0.025
P-2001,0.075,0.0,0.075,0.075,0.075,0.15,0.05,0.05,0.05,0.05,0.025,0.025,0.025,0.025,0.025,0.05,0.0,0.15,0.0,0.025
P-2002,0.075,0.0,0.075,0.075,0.075,0.15,0.05,0.05,0.05,0.05,0.025,0.025,0.0,0.025,0.025,0.05,0.0,0.15,0.0,0.05
P-2003,0.075,0.0,0.05,0.075,0.075,0.15,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.025,0.025,0.05,0.0,0.125,0.0,0.05
P-2004,0.075,0.0,0.075,0.075,0.05,0.15,0.075,0.05,0.05,0.05,0.025,0.025,0.025,0.025,0.025,0.05,0.0,0.15,0.0,0.025
P-2005,0.05,0.0,0.075,0.075,0.075,0.15,0.075,0.05,0.05,0.05,0.025,0.025,0.0,0.025,0.025,0.05,0.0,0.175,0.0,0.025
P-2006,0.05,0.0,0.075,0.075,0.075,0.15,0.075,0.025,0.05,0.1,0.0,0.025,0.0,0.025,0.025,0.05,0.0,0.175,0.0,0.025
P-2007,0.05,0.0,0.075,0.05,0.075,0.175,0.075,0.05,0.05,0.05,0.025,0.025,0.0,0.025,0.025,0.05,0.0,0.175,0.0,0.025
P-2008,0.05,0.0,0.05,0.075,0.075,0.175,0.075,0.05,0.05,0.05,0.025,0.025,0.0,0.025,0.025,0.05,0.0,0.175,0.0,0.025
P-2009,0.09523809523809523,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.047619047619047616,0.07142857142857142,0.0,0.023809523809523808,0.0,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.14285714285714285,0.0,0.023809523809523808
P-2010,0.09523809523809523,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.047619047619047616,0.07142857142857142,0.0,0.023809523809523808,0.0,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.14285714285714285,0.0,0.023809523809523808
