,CTDC_hydrophobicity_PRAM900101.G1,CTDC_hydrophobicity_PRAM900101.G2,CTDC_hydrophobicity_PRAM900101.G3,CTDC_hydrophobicity_ARGP820101.G1,CTDC_hydrophobicity_ARGP820101.G2,CTDC_hydrophobicity_ARGP820101.G3,CTDC_hydrophobicity_ZIMJ680101.G1,CTDC_hydrophobicity_ZIMJ680101.G2,CTDC_hydrophobicity_ZIMJ680101.G3,CTDC_hydrophobicity_PONP930101.G1,CTDC_hydrophobicity_PONP930101.G2,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_CASG920101.G1,CTDC_hydrophobicity_CASG920101.G2,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_ENGD860101.G2,CTDC_hydrophobicity_ENGD860101.G3,CTDC_hydrophobicity_FASG890101.G1,CTDC_hydrophobicity_FASG890101.G2,CTDC_hydrophobicity_FASG890101.G3,CTDC_normwaalsvolume.G1,CTDC_normwaalsvolume.G2,CTDC_normwaalsvolume.G3,CTDC_polarity.G1,CTDC_polarity.G2,CTDC_polarity.G3,CTDC_polarizability.G1,CTDC_polarizability.G2,CTDC_polarizability.G3,CTDC_charge.G1,CTDC_charge.G2,CTDC_charge.G3,CTDC_secondarystruct.G1,CTDC_secondarystruct.G2,CTDC_secondarystruct.G3,CTDC_solventaccess.G1,CTDC_solventaccess.G2,CTDC_solventaccess.G3
P-1575,0.3,0.5,0.19999999999999996,0.5,0.1,0.4,0.6,0.0,0.4,0.5,0.2,0.3,0.6,0.4,0.0,0.5,0.3,0.2,0.2,0.4,0.4,0.4,0.5,0.09999999999999998,0.3,0.4,0.29999999999999993,0.3,0.6,0.09999999999999998,0.0,0.8,0.19999999999999996,0.5,0.2,0.3,0.4,0.3,0.3
P-1576,0.5,0.1,0.4,0.3,0.3,0.39999999999999997,0.3,0.3,0.39999999999999997,0.6,0.0,0.4,0.6,0.3,0.10000000000000003,0.6,0.0,0.4,0.5,0.1,0.4,0.2,0.6,0.20000000000000007,0.4,0.1,0.5,0.1,0.7,0.20000000000000007,0.2,0.5,0.30000000000000004,0.6,0.2,0.2,0.4,0.5,0.09999999999999998
P-1577,0.5,0.2,0.3,0.6,0.3,0.10000000000000003,0.6,0.3,0.10000000000000003,0.7,0.0,0.30000000000000004,0.7,0.2,0.10000000000000003,0.5,0.2,0.3,0.4,0.3,0.3,0.3,0.4,0.29999999999999993,0.3,0.2,0.49999999999999994,0.3,0.4,0.29999999999999993,0.1,0.6,0.30000000000000004,0.4,0.4,0.19999999999999996,0.2,0.5,0.30000000000000004
P-1578,0.5,0.4,0.09999999999999998,0.5,0.3,0.2,0.5,0.3,0.2,0.9,0.0,0.09999999999999998,0.9,0.1,-2.7755575615628914e-17,0.7,0.2,0.10000000000000003,0.5,0.4,0.09999999999999998,0.4,0.4,0.19999999999999996,0.1,0.4,0.5,0.2,0.6,0.20000000000000007,0.2,0.5,0.30000000000000004,0.5,0.3,0.2,0.1,0.5,0.4
P-1579,0.5,0.2,0.3,0.5,0.3,0.2,0.6,0.2,0.2,0.5,0.1,0.4,0.6,0.2,0.2,0.6,0.1,0.30000000000000004,0.5,0.1,0.4,0.2,0.5,0.30000000000000004,0.4,0.1,0.5,0.1,0.6,0.30000000000000004,0.1,0.7,0.20000000000000007,0.6,0.4,0.0,0.2,0.5,0.30000000000000004
P-1580,0.4,0.6,0.0,0.7,0.2,0.10000000000000003,0.9,0.0,0.09999999999999998,0.6,0.3,0.10000000000000003,0.8,0.2,-5.551115123125783e-17,0.5,0.5,0.0,0.3,0.5,0.19999999999999996,0.5,0.3,0.2,0.1,0.5,0.4,0.5,0.3,0.2,0.1,0.8,0.09999999999999998,0.3,0.3,0.39999999999999997,0.2,0.4,0.4
P-1581,0.4,0.6,0.0,0.6,0.2,0.2,0.8,0.0,0.19999999999999996,0.5,0.3,0.2,0.7,0.3,5.551115123125783e-17,0.6,0.4,0.0,0.6,0.1,0.30000000000000004,0.4,0.3,0.3,0.2,0.4,0.4,0.4,0.3,0.3,0.1,0.8,0.09999999999999998,0.5,0.2,0.3,0.2,0.4,0.4
P-1582,0.5,0.5,0.0,0.6,0.2,0.2,0.6,0.2,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.7,0.3,5.551115123125783e-17,0.5,0.5,0.0,0.5,0.3,0.2,0.0,0.5,0.5,0.3,0.5,0.19999999999999996,0.2,0.5,0.30000000000000004,0.5,0.3,0.2,0.0,0.5,0.5
P-1583,0.4,0.5,0.09999999999999998,0.5,0.1,0.4,0.6,0.0,0.4,0.4,0.2,0.39999999999999997,0.6,0.3,0.10000000000000003,0.7,0.2,0.10000000000000003,0.5,0.1,0.4,0.4,0.1,0.5,0.4,0.2,0.39999999999999997,0.4,0.1,0.5,0.1,0.6,0.30000000000000004,0.2,0.4,0.4,0.2,0.4,0.4
P-1584,0.5,0.3,0.2,0.5,0.4,0.09999999999999998,0.6,0.3,0.10000000000000003,0.5,0.3,0.2,0.7,0.2,0.10000000000000003,0.6,0.2,0.2,0.6,0.1,0.30000000000000004,0.2,0.5,0.30000000000000004,0.2,0.2,0.6000000000000001,0.2,0.5,0.30000000000000004,0.2,0.5,0.30000000000000004,0.6,0.2,0.2,0.3,0.5,0.19999999999999996
P-1586,0.0,0.7,0.30000000000000004,0.5,0.3,0.2,0.6,0.2,0.2,0.2,0.4,0.4,0.5,0.5,0.0,0.1,0.6,0.30000000000000004,0.2,0.3,0.5,0.6,0.1,0.30000000000000004,0.4,0.6,0.0,0.6,0.1,0.30000000000000004,0.0,1.0,0.0,0.4,0.1,0.5,0.5,0.0,0.5
P-1587,0.3,0.7,0.0,0.6,0.0,0.4,0.6,0.0,0.4,0.3,0.3,0.39999999999999997,0.6,0.4,0.0,0.7,0.3,5.551115123125783e-17,0.2,0.4,0.4,0.3,0.3,0.39999999999999997,0.4,0.3,0.3,0.3,0.3,0.39999999999999997,0.0,1.0,0.0,0.2,0.4,0.4,0.3,0.3,0.39999999999999997
P-1588,0.3,0.3,0.39999999999999997,0.4,0.1,0.5,0.6,0.0,0.4,0.3,0.2,0.49999999999999994,0.5,0.1,0.4,0.4,0.3,0.3,0.3,0.2,0.49999999999999994,0.2,0.4,0.4,0.5,0.2,0.3,0.2,0.4,0.4,0.1,0.9,0.0,0.2,0.5,0.30000000000000004,0.5,0.3,0.2
P-1589,0.4,0.4,0.19999999999999996,0.3,0.5,0.19999999999999996,0.5,0.3,0.2,0.5,0.3,0.2,0.6,0.3,0.10000000000000003,0.4,0.4,0.19999999999999996,0.3,0.3,0.39999999999999997,0.4,0.3,0.3,0.2,0.4,0.4,0.4,0.3,0.3,0.3,0.7,0.0,0.6,0.2,0.2,0.5,0.4,0.09999999999999998
P-1590,0.3,0.3,0.39999999999999997,0.2,0.5,0.30000000000000004,0.8,0.1,0.09999999999999995,0.1,0.5,0.4,0.4,0.3,0.3,0.3,0.5,0.19999999999999996,0.2,0.2,0.6000000000000001,0.3,0.3,0.39999999999999997,0.4,0.3,0.3,0.3,0.3,0.39999999999999997,0.2,0.8,0.0,0.4,0.4,0.19999999999999996,0.7,0.3,5.551115123125783e-17
P-1591,0.7,0.3,5.551115123125783e-17,0.8,0.0,0.19999999999999996,0.8,0.0,0.19999999999999996,0.7,0.1,0.20000000000000004,0.8,0.2,-5.551115123125783e-17,0.9,0.1,-2.7755575615628914e-17,0.4,0.4,0.19999999999999996,0.1,0.7,0.20000000000000007,0.2,0.1,0.7000000000000001,0.1,0.7,0.20000000000000007,0.0,1.0,0.0,0.4,0.2,0.39999999999999997,0.1,0.7,0.20000000000000007
P-1592,0.1,0.6,0.30000000000000004,0.3,0.4,0.29999999999999993,0.5,0.2,0.3,0.3,0.4,0.29999999999999993,0.5,0.3,0.2,0.3,0.4,0.29999999999999993,0.3,0.2,0.49999999999999994,0.5,0.2,0.3,0.3,0.5,0.19999999999999996,0.4,0.3,0.3,0.1,0.9,0.0,0.4,0.2,0.39999999999999997,0.4,0.1,0.5
P-1593,0.4,0.4,0.19999999999999996,0.4,0.3,0.3,0.4,0.3,0.3,0.5,0.2,0.3,0.7,0.2,0.10000000000000003,0.5,0.3,0.2,0.4,0.3,0.3,0.4,0.1,0.5,0.3,0.3,0.39999999999999997,0.4,0.1,0.5,0.3,0.6,0.09999999999999998,0.4,0.3,0.3,0.4,0.4,0.19999999999999996
P-1595,0.0,0.9,0.09999999999999998,0.2,0.8,0.0,0.8,0.2,-5.551115123125783e-17,0.0,0.9,0.09999999999999998,0.2,0.8,0.0,0.1,0.8,0.09999999999999998,0.0,0.2,0.8,0.8,0.0,0.19999999999999996,0.1,0.8,0.09999999999999998,0.8,0.0,0.19999999999999996,0.0,1.0,0.0,0.8,0.0,0.19999999999999996,0.8,0.0,0.19999999999999996
P-1596,0.4,0.5,0.09999999999999998,0.5,0.3,0.2,0.6,0.2,0.2,0.6,0.3,0.10000000000000003,0.7,0.2,0.10000000000000003,0.6,0.3,0.10000000000000003,0.3,0.4,0.29999999999999993,0.4,0.3,0.3,0.1,0.4,0.5,0.3,0.4,0.29999999999999993,0.1,0.8,0.09999999999999998,0.4,0.1,0.5,0.3,0.4,0.29999999999999993
P-1597,0.4,0.5,0.09999999999999998,0.4,0.3,0.3,0.5,0.3,0.2,0.8,0.1,0.09999999999999995,0.8,0.1,0.09999999999999995,0.7,0.3,5.551115123125783e-17,0.5,0.3,0.2,0.4,0.2,0.39999999999999997,0.1,0.4,0.5,0.2,0.4,0.4,0.2,0.8,0.0,0.4,0.1,0.5,0.1,0.4,0.5
P-1598,0.0,0.1,0.9,0.1,0.0,0.9,0.1,0.0,0.9,0.1,0.0,0.9,0.1,0.4,0.5,0.0,0.1,0.9,0.1,0.0,0.9,0.1,0.7,0.20000000000000007,0.9,0.1,-2.7755575615628914e-17,0.1,0.7,0.20000000000000007,0.0,1.0,0.0,0.4,0.5,0.09999999999999998,0.9,0.0,0.09999999999999998
P-1599,0.2,0.3,0.5,0.3,0.3,0.39999999999999997,0.4,0.2,0.39999999999999997,0.2,0.2,0.6000000000000001,0.3,0.5,0.19999999999999996,0.3,0.2,0.49999999999999994,0.1,0.2,0.7,0.3,0.5,0.19999999999999996,0.6,0.2,0.2,0.3,0.5,0.19999999999999996,0.0,0.9,0.09999999999999998,0.2,0.5,0.30000000000000004,0.7,0.2,0.10000000000000003
P-1600,0.2,0.4,0.4,0.2,0.1,0.7000000000000001,0.3,0.1,0.6,0.3,0.0,0.7,0.3,0.5,0.19999999999999996,0.5,0.2,0.3,0.3,0.0,0.7,0.2,0.2,0.6000000000000001,0.7,0.1,0.20000000000000004,0.2,0.2,0.6000000000000001,0.1,0.8,0.09999999999999998,0.3,0.5,0.19999999999999996,0.4,0.2,0.39999999999999997
P-1601,0.5,0.3,0.2,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,0.8,0.0,0.19999999999999996,0.8,0.2,-5.551115123125783e-17,0.7,0.1,0.20000000000000004,0.5,0.3,0.2,0.3,0.5,0.19999999999999996,0.2,0.3,0.5,0.1,0.7,0.20000000000000007,0.2,0.5,0.30000000000000004,0.5,0.3,0.2,0.2,0.5,0.30000000000000004
P-1602,0.2,0.4,0.4,0.4,0.3,0.3,0.4,0.3,0.3,0.5,0.1,0.4,0.6,0.3,0.10000000000000003,0.2,0.4,0.4,0.5,0.1,0.4,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,0.2,0.8,0.0,0.4,0.2,0.39999999999999997,0.5,0.2,0.3
P-1603,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,0.5,0.3,0.2,0.5,0.3,0.2,0.6,0.3,0.10000000000000003,0.6,0.2,0.2,0.1,0.5,0.4,0.3,0.4,0.29999999999999993,0.2,0.3,0.5,0.2,0.5,0.30000000000000004,0.1,0.9,0.0,0.3,0.2,0.49999999999999994,0.4,0.4,0.19999999999999996
P-1604,0.4,0.3,0.3,0.2,0.5,0.30000000000000004,0.2,0.5,0.30000000000000004,0.7,0.0,0.30000000000000004,0.7,0.3,5.551115123125783e-17,0.5,0.2,0.3,0.5,0.2,0.3,0.3,0.3,0.39999999999999997,0.3,0.3,0.39999999999999997,0.2,0.4,0.4,0.4,0.6,0.0,0.6,0.2,0.2,0.3,0.4,0.29999999999999993
P-1605,0.5,0.4,0.09999999999999998,0.3,0.5,0.19999999999999996,0.3,0.5,0.19999999999999996,0.9,0.0,0.09999999999999998,0.9,0.1,-2.7755575615628914e-17,0.7,0.2,0.10000000000000003,0.5,0.4,0.09999999999999998,0.4,0.1,0.5,0.1,0.4,0.5,0.2,0.3,0.5,0.4,0.6,0.0,0.5,0.1,0.4,0.0,0.5,0.5
P-1606,0.5,0.5,0.0,0.5,0.4,0.09999999999999998,0.6,0.3,0.10000000000000003,0.9,0.1,-2.7755575615628914e-17,0.9,0.1,-2.7755575615628914e-17,0.6,0.4,0.0,0.6,0.3,0.10000000000000003,0.5,0.2,0.3,0.0,0.5,0.5,0.4,0.3,0.3,0.3,0.5,0.19999999999999996,0.6,0.2,0.2,0.1,0.5,0.4
P-1607,0.6,0.3,0.10000000000000003,0.5,0.3,0.2,0.5,0.3,0.2,0.9,0.0,0.09999999999999998,0.9,0.1,-2.7755575615628914e-17,0.7,0.2,0.10000000000000003,0.7,0.2,0.10000000000000003,0.3,0.4,0.29999999999999993,0.1,0.3,0.6000000000000001,0.2,0.5,0.30000000000000004,0.3,0.4,0.29999999999999993,0.7,0.1,0.20000000000000004,0.1,0.6,0.30000000000000004
P-1608,0.2,0.5,0.30000000000000004,0.5,0.3,0.2,0.5,0.3,0.2,0.6,0.1,0.30000000000000004,0.7,0.3,5.551115123125783e-17,0.2,0.5,0.30000000000000004,0.5,0.2,0.3,0.5,0.3,0.2,0.3,0.5,0.19999999999999996,0.5,0.3,0.2,0.2,0.8,0.0,0.4,0.2,0.39999999999999997,0.4,0.2,0.39999999999999997
P-1609,0.3,0.5,0.19999999999999996,0.3,0.7,0.0,0.5,0.5,0.0,0.4,0.4,0.19999999999999996,0.5,0.5,0.0,0.4,0.4,0.19999999999999996,0.2,0.3,0.5,0.4,0.1,0.5,0.2,0.4,0.4,0.4,0.1,0.5,0.2,0.8,0.0,0.7,0.1,0.20000000000000004,0.3,0.3,0.39999999999999997
P-1610,0.3,0.4,0.29999999999999993,0.5,0.3,0.2,0.5,0.3,0.2,0.6,0.1,0.30000000000000004,0.6,0.3,0.10000000000000003,0.4,0.3,0.3,0.6,0.0,0.4,0.4,0.3,0.3,0.3,0.3,0.39999999999999997,0.4,0.3,0.3,0.1,0.7,0.20000000000000007,0.4,0.2,0.39999999999999997,0.3,0.3,0.39999999999999997
P-1611,0.4,0.5,0.09999999999999998,0.5,0.4,0.09999999999999998,0.6,0.3,0.10000000000000003,0.7,0.2,0.10000000000000003,0.8,0.2,-5.551115123125783e-17,0.5,0.4,0.09999999999999998,0.5,0.3,0.2,0.6,0.2,0.2,0.1,0.5,0.4,0.5,0.3,0.2,0.2,0.6,0.20000000000000007,0.4,0.2,0.39999999999999997,0.3,0.4,0.29999999999999993
P-1612,0.3,0.2,0.49999999999999994,0.3,0.3,0.39999999999999997,0.3,0.3,0.39999999999999997,0.4,0.0,0.6,0.4,0.4,0.19999999999999996,0.4,0.1,0.5,0.3,0.1,0.6,0.2,0.4,0.4,0.6,0.1,0.30000000000000004,0.1,0.5,0.4,0.1,0.8,0.09999999999999998,0.5,0.3,0.2,0.4,0.3,0.3
P-1613,0.3,0.5,0.19999999999999996,0.4,0.5,0.09999999999999998,0.6,0.3,0.10000000000000003,0.5,0.3,0.2,0.6,0.4,0.0,0.3,0.5,0.19999999999999996,0.2,0.4,0.4,0.5,0.3,0.2,0.2,0.5,0.30000000000000004,0.5,0.3,0.2,0.2,0.8,0.0,0.5,0.3,0.2,0.5,0.3,0.2
P-1614,0.2,0.2,0.6000000000000001,0.1,0.5,0.4,0.5,0.3,0.2,0.2,0.2,0.6000000000000001,0.2,0.5,0.30000000000000004,0.2,0.4,0.4,0.1,0.1,0.8,0.3,0.3,0.39999999999999997,0.6,0.2,0.2,0.2,0.4,0.4,0.1,0.9,0.0,0.6,0.3,0.10000000000000003,0.7,0.2,0.10000000000000003
P-1615,0.2,0.5,0.30000000000000004,0.5,0.2,0.3,0.6,0.1,0.30000000000000004,0.2,0.4,0.4,0.6,0.3,0.10000000000000003,0.3,0.4,0.29999999999999993,0.3,0.3,0.39999999999999997,0.5,0.2,0.3,0.4,0.4,0.19999999999999996,0.5,0.2,0.3,0.1,0.8,0.09999999999999998,0.3,0.2,0.49999999999999994,0.5,0.2,0.3
P-1616,0.1,0.5,0.4,0.3,0.3,0.39999999999999997,0.3,0.3,0.39999999999999997,0.3,0.2,0.49999999999999994,0.4,0.4,0.19999999999999996,0.4,0.2,0.39999999999999997,0.1,0.3,0.6000000000000001,0.4,0.3,0.3,0.5,0.3,0.2,0.2,0.5,0.30000000000000004,0.0,1.0,0.0,0.2,0.4,0.4,0.5,0.1,0.4
P-1617,0.4,0.3,0.3,0.4,0.4,0.19999999999999996,0.7,0.1,0.20000000000000004,0.4,0.3,0.3,0.4,0.5,0.09999999999999998,0.4,0.3,0.3,0.3,0.1,0.6,0.5,0.5,0.0,0.3,0.3,0.39999999999999997,0.5,0.5,0.0,0.0,0.8,0.19999999999999996,0.5,0.2,0.3,0.6,0.4,0.0
P-1618,0.6,0.2,0.2,0.7,0.1,0.20000000000000004,0.7,0.1,0.20000000000000004,0.7,0.0,0.30000000000000004,0.7,0.2,0.10000000000000003,0.7,0.1,0.20000000000000004,0.4,0.3,0.3,0.2,0.5,0.30000000000000004,0.3,0.1,0.6,0.2,0.5,0.30000000000000004,0.0,0.8,0.19999999999999996,0.3,0.2,0.49999999999999994,0.1,0.6,0.30000000000000004
P-1619,0.4,0.0,0.6,0.3,0.6,0.09999999999999998,0.4,0.5,0.09999999999999998,0.3,0.1,0.6,0.4,0.4,0.19999999999999996,0.4,0.0,0.6,0.4,0.0,0.6,0.1,0.6,0.30000000000000004,0.6,0.0,0.4,0.0,0.7,0.30000000000000004,0.1,0.7,0.20000000000000007,0.6,0.4,0.0,0.4,0.4,0.19999999999999996
P-1620,0.1,0.5,0.4,0.3,0.5,0.19999999999999996,0.5,0.3,0.2,0.3,0.3,0.39999999999999997,0.3,0.5,0.19999999999999996,0.2,0.4,0.4,0.2,0.1,0.7000000000000001,0.6,0.3,0.10000000000000003,0.4,0.4,0.19999999999999996,0.4,0.5,0.09999999999999998,0.0,1.0,0.0,0.5,0.2,0.3,0.6,0.1,0.30000000000000004
P-1621,0.8,0.1,0.09999999999999995,0.6,0.3,0.10000000000000003,0.7,0.2,0.10000000000000003,0.8,0.1,0.09999999999999995,0.8,0.1,0.09999999999999995,0.8,0.1,0.09999999999999995,0.7,0.1,0.20000000000000004,0.2,0.5,0.30000000000000004,0.1,0.1,0.8,0.2,0.5,0.30000000000000004,0.2,0.7,0.10000000000000009,0.7,0.1,0.20000000000000004,0.2,0.8,0.0
P-1622,0.6,0.2,0.2,0.7,0.0,0.30000000000000004,0.7,0.0,0.30000000000000004,0.6,0.1,0.30000000000000004,0.7,0.2,0.10000000000000003,0.7,0.1,0.20000000000000004,0.1,0.6,0.30000000000000004,0.1,0.7,0.20000000000000007,0.3,0.1,0.6,0.1,0.7,0.20000000000000007,0.0,1.0,0.0,0.2,0.2,0.6000000000000001,0.3,0.6,0.09999999999999998
P-1623,0.3,0.4,0.29999999999999993,0.4,0.3,0.3,0.4,0.3,0.3,0.6,0.1,0.30000000000000004,0.6,0.3,0.10000000000000003,0.5,0.2,0.3,0.3,0.3,0.39999999999999997,0.3,0.5,0.19999999999999996,0.3,0.3,0.39999999999999997,0.2,0.6,0.20000000000000007,0.1,0.9,0.0,0.4,0.3,0.3,0.3,0.3,0.39999999999999997
P-1624,0.3,0.4,0.29999999999999993,0.5,0.3,0.2,0.5,0.3,0.2,0.6,0.1,0.30000000000000004,0.6,0.2,0.2,0.4,0.3,0.3,0.2,0.4,0.4,0.3,0.5,0.19999999999999996,0.3,0.3,0.39999999999999997,0.3,0.5,0.19999999999999996,0.1,0.9,0.0,0.3,0.6,0.09999999999999998,0.3,0.3,0.39999999999999997
P-1625,0.4,0.4,0.19999999999999996,0.6,0.1,0.30000000000000004,0.7,0.0,0.30000000000000004,0.4,0.3,0.3,0.6,0.3,0.10000000000000003,0.5,0.3,0.2,0.3,0.3,0.39999999999999997,0.3,0.5,0.19999999999999996,0.3,0.3,0.39999999999999997,0.3,0.5,0.19999999999999996,0.0,1.0,0.0,0.5,0.2,0.3,0.5,0.4,0.09999999999999998
P-1626,0.5,0.1,0.4,0.5,0.4,0.09999999999999998,0.5,0.4,0.09999999999999998,0.5,0.1,0.4,0.5,0.3,0.2,0.6,0.0,0.4,0.2,0.3,0.5,0.2,0.6,0.20000000000000007,0.4,0.0,0.6,0.1,0.7,0.20000000000000007,0.0,0.9,0.09999999999999998,0.2,0.4,0.4,0.4,0.5,0.09999999999999998
P-1627,0.5,0.3,0.2,0.5,0.3,0.2,0.7,0.2,0.10000000000000003,0.5,0.2,0.3,0.7,0.1,0.20000000000000004,0.6,0.3,0.10000000000000003,0.4,0.3,0.3,0.4,0.2,0.39999999999999997,0.3,0.2,0.49999999999999994,0.3,0.3,0.39999999999999997,0.2,0.7,0.10000000000000009,0.2,0.3,0.5,0.3,0.5,0.19999999999999996
P-1628,0.5,0.5,0.0,0.6,0.1,0.30000000000000004,0.7,0.0,0.30000000000000004,0.6,0.2,0.2,0.7,0.3,5.551115123125783e-17,0.8,0.2,-5.551115123125783e-17,0.4,0.3,0.3,0.4,0.4,0.19999999999999996,0.2,0.3,0.5,0.3,0.5,0.19999999999999996,0.0,0.9,0.09999999999999998,0.4,0.2,0.39999999999999997,0.2,0.5,0.30000000000000004
P-1630,0.5,0.5,0.0,0.6,0.2,0.2,0.7,0.1,0.20000000000000004,0.5,0.4,0.09999999999999998,0.9,0.1,-2.7755575615628914e-17,0.7,0.3,5.551115123125783e-17,0.3,0.6,0.09999999999999998,0.4,0.3,0.3,0.1,0.4,0.5,0.3,0.4,0.29999999999999993,0.2,0.8,0.0,0.3,0.1,0.6,0.3,0.5,0.19999999999999996
P-1631,0.5,0.4,0.09999999999999998,0.7,0.0,0.30000000000000004,0.7,0.0,0.30000000000000004,0.6,0.2,0.2,0.8,0.1,0.09999999999999995,0.7,0.2,0.10000000000000003,0.4,0.4,0.19999999999999996,0.3,0.5,0.19999999999999996,0.2,0.3,0.5,0.2,0.6,0.20000000000000007,0.0,1.0,0.0,0.4,0.2,0.39999999999999997,0.3,0.5,0.19999999999999996
P-1632,0.6,0.3,0.10000000000000003,0.7,0.2,0.10000000000000003,0.7,0.2,0.10000000000000003,0.9,0.0,0.09999999999999998,0.9,0.1,-2.7755575615628914e-17,0.7,0.2,0.10000000000000003,0.6,0.3,0.10000000000000003,0.3,0.6,0.09999999999999998,0.1,0.3,0.6000000000000001,0.2,0.7,0.10000000000000009,0.1,0.5,0.4,0.6,0.3,0.10000000000000003,0.1,0.6,0.30000000000000004
P-1633,0.3,0.6,0.09999999999999998,0.8,0.1,0.09999999999999995,0.9,0.1,-2.7755575615628914e-17,0.5,0.4,0.09999999999999998,0.8,0.1,0.09999999999999995,0.4,0.6,0.0,0.3,0.5,0.19999999999999996,0.5,0.3,0.2,0.1,0.5,0.4,0.5,0.3,0.2,0.0,1.0,0.0,0.3,0.2,0.49999999999999994,0.4,0.3,0.3
P-1634,0.5,0.5,0.0,0.7,0.0,0.30000000000000004,0.7,0.0,0.30000000000000004,0.6,0.2,0.2,0.8,0.2,-5.551115123125783e-17,0.8,0.2,-5.551115123125783e-17,0.4,0.4,0.19999999999999996,0.3,0.5,0.19999999999999996,0.2,0.3,0.5,0.2,0.6,0.20000000000000007,0.0,1.0,0.0,0.4,0.2,0.39999999999999997,0.2,0.5,0.30000000000000004
P-1635,0.2,0.7,0.10000000000000009,0.7,0.3,5.551115123125783e-17,0.7,0.3,5.551115123125783e-17,0.7,0.2,0.10000000000000003,0.8,0.2,-5.551115123125783e-17,0.3,0.6,0.09999999999999998,0.2,0.6,0.20000000000000007,0.6,0.2,0.2,0.1,0.6,0.30000000000000004,0.6,0.2,0.2,0.1,0.9,0.0,0.3,0.6,0.09999999999999998,0.2,0.2,0.6000000000000001
P-1636,0.5,0.5,0.0,0.7,0.0,0.30000000000000004,0.7,0.0,0.30000000000000004,0.6,0.2,0.2,0.8,0.2,-5.551115123125783e-17,0.8,0.2,-5.551115123125783e-17,0.4,0.4,0.19999999999999996,0.3,0.5,0.19999999999999996,0.2,0.3,0.5,0.2,0.6,0.20000000000000007,0.0,1.0,0.0,0.4,0.2,0.39999999999999997,0.2,0.5,0.30000000000000004
P-1637,0.4,0.5,0.09999999999999998,0.4,0.4,0.19999999999999996,0.6,0.2,0.2,0.5,0.3,0.2,0.6,0.4,0.0,0.7,0.2,0.10000000000000003,0.4,0.2,0.39999999999999997,0.3,0.4,0.29999999999999993,0.2,0.3,0.5,0.2,0.5,0.30000000000000004,0.1,0.8,0.09999999999999998,0.5,0.2,0.3,0.2,0.4,0.4
P-1638,0.5,0.2,0.3,0.2,0.6,0.20000000000000007,0.6,0.2,0.2,0.3,0.4,0.29999999999999993,0.6,0.3,0.10000000000000003,0.5,0.2,0.3,0.5,0.1,0.4,0.3,0.3,0.39999999999999997,0.3,0.2,0.49999999999999994,0.2,0.4,0.4,0.4,0.5,0.09999999999999998,0.8,0.2,-5.551115123125783e-17,0.4,0.5,0.09999999999999998
P-1639,0.7,0.1,0.20000000000000004,0.4,0.5,0.09999999999999998,0.7,0.2,0.10000000000000003,0.4,0.3,0.3,0.7,0.2,0.10000000000000003,0.8,0.0,0.19999999999999996,0.6,0.1,0.30000000000000004,0.2,0.4,0.4,0.3,0.0,0.7,0.1,0.5,0.4,0.3,0.6,0.09999999999999998,0.5,0.3,0.2,0.2,0.7,0.10000000000000009
P-1640,0.6,0.3,0.10000000000000003,0.4,0.4,0.19999999999999996,0.6,0.2,0.2,0.5,0.3,0.2,0.7,0.3,5.551115123125783e-17,0.9,0.0,0.09999999999999998,0.4,0.3,0.3,0.1,0.4,0.5,0.2,0.1,0.7000000000000001,0.0,0.5,0.5,0.2,0.7,0.10000000000000009,0.6,0.1,0.30000000000000004,0.0,0.6,0.4
P-1641,0.2,0.4,0.4,0.3,0.4,0.29999999999999993,0.5,0.2,0.3,0.3,0.3,0.39999999999999997,0.4,0.5,0.09999999999999998,0.3,0.3,0.39999999999999997,0.3,0.1,0.6,0.3,0.4,0.29999999999999993,0.4,0.3,0.3,0.3,0.4,0.29999999999999993,0.1,0.9,0.0,0.5,0.2,0.3,0.5,0.2,0.3
P-1642,0.3,0.4,0.29999999999999993,0.5,0.1,0.4,0.6,0.0,0.4,0.4,0.2,0.39999999999999997,0.6,0.1,0.30000000000000004,0.4,0.3,0.3,0.4,0.2,0.39999999999999997,0.4,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.1,0.8,0.09999999999999998,0.2,0.5,0.30000000000000004,0.4,0.3,0.3
P-1643,0.4,0.3,0.3,0.4,0.4,0.19999999999999996,0.6,0.2,0.2,0.3,0.4,0.29999999999999993,0.7,0.3,5.551115123125783e-17,0.4,0.3,0.3,0.4,0.3,0.3,0.4,0.2,0.39999999999999997,0.3,0.3,0.39999999999999997,0.4,0.2,0.39999999999999997,0.3,0.6,0.09999999999999998,0.6,0.1,0.30000000000000004,0.4,0.4,0.19999999999999996
